claim,label
"Coronavirus: son falsas las afirmaciones de un médico ""por la verdad"" sobre el proyecto de ley de vacunas",fake
"La OMS no ha confirmado que la gripe es ""más letal"" que la COVID-19",fake
"No,  esta imagen de un maniquí en una camilla no es un montaje de la pandemia de la COVID-19,  es un simulacro de de la Marina de los Estados Unidos",fake
"No,  este vídeo de una aguja retráctil no demuestra que se está vacunando a la población con jeringuillas falsas",fake
La revista científica The Lancet no ha negado la pandemia de la  COVID-19,fake
Las infusiones y nebulizaciones de distintas hierbas no curan el nuevo coronavirus,fake
Las afirmaciones falsas y engañosas del médico español que llama a usar en forma experimental el dióxido de cloro,fake
"No,  Países Bajos no ha rechazado vacunar contra la COVID-19: empezarán en enero",fake
Por qué la OMS ha cambiado en su web la definición de inmunidad de rebaño frente a la COVID-19,fake
La OMS no dijo que no sabía que el confinamiento podía afectar la economía,fake
The Lancet no dijo que Colombia es uno de los países que peor trató la pandemia,fake
"Otra vez,  el covid sí se puede transmitir en ambientes cálidos",fake
"No,  con el Decreto 497 de 2020 el gobierno no ordenó cuarentena obligatoria a partir del 1 de noviembre",fake
"No ha fallecido una menor de 13 años en Portugal por una parada cardiorespiratorria ""asociada al uso de mascarilla""",fake
Es falso que la COVID-19 ya apareciera en un estudio financiado por la Comisión Europea en 2008,fake
Pfizer no ha descrito la encefalitis como efecto adverso de la vacuna contra la COVID-19,fake
"Araceli Hidalgo,  la primera vacunada en España contra la COVID-19,  no ha muerto 24 horas después: es un fotomontaje",fake
"Augosto Costa: ""Los sistemas centrales de acondicionamiento de aire son elementos demostrados de propagación del  virus",fake
"No,  la vacuna de Pfizer no ha sido elaborada en China y esta foto es de un inhalador",fake
Son falsas varias afirmaciones del médico Luis Martínez que circulan en videos virales,fake
San falsas las afirmaciones sobre el proyecto de ley de vacunas de la médica Pamela Mas,fake
"Las afirmaciones falsas del video de María José Martínez Albarracín,  miembro del grupo negacionista 'Médicos por la Verdad España',  sobre la vacuna de la gripe y la COVID-19",fake
"No,  no es cierto que no haya ninguna vacuna autorizada en Europa frente a la COVID-19: la web del Ministerio de Sanidad estaba desactualizada",fake
"No,  no se está vacunando a niños en un colegio de Villamartín (Cádiz) sin el permiso de sus padres y tampoco se está vacunando en España contra el coronavirus",fake
"No,  la Junto de Andalucía no ha suspendido las clases por la segunda ola de COVID-19 a fecha de 29 de octubre de 2020",fake
"""Covid-19 es un plan internacional para el control y reducción de las poblaciones, planeficado hace décadas y lanzado en el 2020""",fake
Ecuador descubre la cura para el coronavirus,fake
"No,  la vacuna contra el coronavirus ‘no está produciendo SIDA’ en Australia",fake
El bulo que usa cifras falsas o descontextualizadas para afirmar que es más peligrosa la vacuna que la COVID-19,fake
"No,  la FDA no advierte de “la muerte” como posible efecto secundario de la vacuna de Pfizer contra el coronavirus",fake
El bulo de que la vacunación contra la COVID-19 se va a posponer en Andalucía porque la Junta ha comprado jeringuillas que no sirven,fake
"No se han descubierto “1.000 vacunados” contra la COVID-19 “muertos” en Inglaterra,  es una publicación de una web satírica",fake
"No,  no es cierto que ‘cualquier vacuna que necesita ser transportada y almacenada a -80 grados no es una vacuna’ sino un agente que ‘transfiere material genético’",fake
"No,  la nueva variante del SARS-CoV-2 aparecida en Reino Unido no está relacionada con la vacuna de Pfizer",fake
"No,  no está demostrado que las pastillas de la alergia curen la COVID-19 o eviten el contagio",fake
Nos preguntáis por el vídeo de un enfermero de El Paso (Texas) que recibe una vacuna contra la COVID-19 sin dosis,fake
Seis declaraciones falsas de la médica Karina Sarno sobre la pandemia,fake
El mensaje falso en el que se afirma que las PCR “no diferenciaban la COVID-19 de la gripe” hasta ahora,fake
El responsable de Sanidad de Suiza no visitó un hospital con maniquís en las camas ,fake
"No,  esta foto de Adriana Lastra (PSOE) sin mascarilla en una peluquería no es actual,  es de 2019",fake
"No,  ninguna enfermera ha muerto por aplicarse la vacuna contra COVID-19",fake
Detector: la enfermera que se desmayó tras ponerse la vacuna de Pfizer no se murió,fake
"Es falso que un estudio publicado en Nature ""demuestre"" que los asintomáticos no transmiten la COVID",fake
Es engañoso decir que la vacuna Sputnik V no es apta para mayores de 60 años,fake
"No,  esta infografía que anuncia nuevas medidas sobre la COVID-19 en Cataluña no es un documento de la Generalitat",fake
Detector: el ibuprofeno alivia síntomas pero no evita muertes por covid,fake
Por qué los casos de parálisis facial y las reacciones alérgicas por la vacuna de Pfizer no preocupan a los reguladores,fake
"La FDA no ha admitido que la vacuna contra la COVID-19 cause “infartos,  convulsiones y trombos”",fake
Por qué echar Coca-Cola en un test de coronavirus no prueba que no funcionen para diagnosticar COVID-19,fake
"Detector: otra vez,  las seis muertes de voluntarios de ensayos de Pfizer no fueron por la vacuna",fake
"Estos dichos sobre COVID atribuidos a Médicos por la verdad Canadá son falsos,  no tienen sustento",fake
Detector a otra cadena engañosa sobre el covid y el pH,fake
"No, no se ha descubierto que la vacuna contra la COVID-19 ""destruya nuestro sistema inmunológico de forma permanente""",fake
"No,  'el organismo regulador suizo' no ha prohibido 'la vacuna ARN que viene de Alemania'",fake
"No,  una voluntaria de la vacuna de Pfizer contra el coronavirus no ha advertido de sus efectos secundarios 'muy severos' tras la segunda dosis y la fiebre que tuvo no se considera una reacción grave",fake
"No,  el niño de la camiseta amarilla que aparece en la foto de esta familia de inmigrantes turcos en Alemania no es Ugur Sahin,  el cofundador de BioNTech,  la empresa que ha desarrollado la vacuna de la COVID-19 con Pfizer",fake
"No,  esta imagen de Margaret Keenan,  la primera mujer vacunada contra el coronavirus en Reino Unido,  no es del 22 de octubre de 2020",fake
"No,  ni el expresidente ni el exvicepresidente de la farmacéutica Pfizer han dicho sobre el coronavirus que 'no hay necesidad de vacuna,  la pandemia ha terminado'",fake
"Gates no profetizó la pandemia ni provocó esterilizaciones,  es falso lo que dijo la legisladora italiana",fake
"Bill Gates no 'apagará tu chip' para matarte de hambre,  eso es falso",fake
Cuatro desinformaciones sobre las vacunas contra el Covid-19,fake
"Doctora dio datos falsos,  manipulados y sin contexto sobre COVID en entrevista con universidad de Querétaro",fake
"No,  no hay evidencias de que la vacuna anticovid de Pfizer provoque “infertilidad indefinida”",fake
Detector: La OMS no recomienda el uso de tapabocas para hacer ejercicio,fake
"No,  el consumo razonable de alcohol no compromete la respuesta inmune a la vacuna rusa contra el coronavirus,  ni a ninguna otra",fake
No hay evidencias que vinculen la vacuna de Pfizer con la causa de la muerte de seis personas que participaron en sus ensayos clínicos,fake
"Según Gollán,  un estudio publicado en Nature dice que “los pacientes asintomáticos tienen bajísima o casi nula capacidad de contagio”",fake
Detector a imagen engañosa sobre las vacunas,fake
Luciferasa y modificación de ADN: dos mentiras sobre la vacuna del COVID-19,fake
Detector: eI Instituto de Virología de Wuhan no tiene relación con las farmacéuticas GSK y Pfizer,fake
Las afirmaciones falsas de Arturo Vinuesa sobre el coronavirus y la COVID-19,fake
Es falso que hayan muerto 42 de los primeros 100 vacunados en la Argentina,fake
"Las vacunas que utilizan adenovirus,  como Sputnik V,  no se integrarán a tu genética",fake
Las falsedades de la infografía que vincula las radiaciones de alta frecuencia con la COVID-19 persistente,fake
Declaraciones de la ‘Coalición Mundial por la Salud y la Vida’ sobre COVID-19 son engañosas,fake
No es necesario verificar los datos del padrón electoral para recibir la vacuna contra el coronavirus,fake
"No,  la decisión de un tribunal portugués en Azores no ha supuesto “levantar el confinamiento” del paí",fake
Es falso que un documento del Banco Mundial pruebe que el COVID fue planeado desde 2017,fake
Las afirmaciones falsas del audio negacionista que dice que la pandemia fue creada por “un programa de activación de patógenos por campos magnéticos” y no por un virus,fake
"Detector: No,  la vacuna de ARN mensajero no es para esterilizar a la humanidad",fake
La foto de sanitarios trasladando un “cadáver ultraligero” no revela el “engaño” de la pandemia: es una representación para un banco de imágenes,fake
Detector: El azúcar no potencia el covid ni el dióxido de cloro es la solución al virus,fake
Es falso que las pruebas PCR encuentren “cualquier cosa” y no sirvan para detectar el nuevo coronavirus,fake
Detector: Bill Gates no dijo que 770 mil muertes por la vacuna de covid sea un buen resultado,fake
"Las afirmaciones falsas y negacionistas de Ana María Oliva sobre el SARS-CoV-2 y la pandemia por COVID-19, ",fake
"No,  la vicepresidenta de Venezuela,  Delcy Rodríguez,  no ha dicho en un vídeo que se va a «pausar» el coronavirus en su país",fake
"No,  ni las comunidades autónomas ni los hospitales reciben 2.500 euros cada vez que un paciente da positivo en COVID-19 en una prueba PCR como dice este vídeo",fake
Es falso que en Alemania ya no haya camas disponibles para atender a víctimas de COVID,fake
Es falso que el tapabocas cultive hongos y bacterias que bloquean el oxígeno y provocan neumonía,fake
El Índice Nacional de Defunciones no está notificando menos muertes que en 2019,fake
"No,  no se están haciendo pruebas de coronavirus 'a cualquier voluntario que quiera hacérsela' en Motril (Granada) a fecha de 24/11/2020",fake
No se están enviando cámaras crematorias a distintos países para cremar fallecidos por COVID-19,fake
Es falso que 99% de las personas que contrajeron COVID se hayan recuperado sin vacuna,fake
No han prohibido en Alemania “el uso de la mascarilla en colegios y trabajo”: un juzgado local pidió mayor concreción a la norma,fake
"Detector: No,  las gárgaras de agua con sal,  bicarbonato y vinagre no eliminan el covid",fake
Cuidado con la cadena de WhatsApp que dice que el Gobierno está dando una tarjeta de débito prepagada por la pandemia de COVID-19: es 'phishing',fake
"No, en China las personas aún no regresan a “su vida normal”, persiste la pandemia",fake
Las afirmaciones falsas de la imagen viral que dice que las mascarillas quirúrgicas usan productos como el teflón que provocan cáncer,fake
Este mural no se pintó en 1994 ni es una prueba de que la pandemia fue planeada,fake
"No,  este vídeo no está grabado en el metro de París ni la Policía está deteniendo a esas personas por no llevar mascarilla: es Bucarest y los detenidos son ultras de un equipo de fútbol según la Gendarmería rumana",fake
"En tu trabajo, ¨UDS. tienen acceso al detalle de los fallecidos en cada turno?Por inoformaci¢n del propio wn, sabemos que solo est n muriendo por #Covid_19 excepto los accidentados""",uncertain
COVID-19: un nuevo estudio apunta al pangol¡n como el animal que contagi¢ a los humanos,uncertain
Todav¡a  debemos seguir las medidas de prevenci¢n para el Covid 19,uncertain
Un mdico se recupera de COVID-19 luego de dar positivo a 3 pruebas; donar  su plasma en Coahuila,uncertain
Si queremos mejorar en la lucha contra el Covid-19 es fundamental ser capaces autocr¡ticarnos y al menos escuchar la ajena,uncertain
El covid-19 muto ahora es uribista,uncertain
Personal mdico espa¤ol que atiende COVID-19 gana el Princesa de Austrias de la Concordia 2020,uncertain
#Covid_19 no es ciencia ficci¢n sino que causa enfermedad y muerte. Aplicaci¢n de los protocolos y la apertura gradual o el endurecimiento de las medidas dependen de las condiciones de propagaci¢n del virus,uncertain
La uni¢n de mdicos farmacuticos y enfermeros ha demostrado ser el mejor ant¡doto frente al COVID-19,uncertain
TVN estrena nuevo docurreality enfocado en la labor del personal mdico contra elÿCOVID-19,uncertain
Adultos mayores reciben asistencia mdica integral por el COVID-19,uncertain
Prdida de empleos por pandemia de COVID-19 se desaceler¢ en mayo asegura L¢pez Obrador,uncertain
La directora de la Organizaci¢n Panamericana de la Salud (OPS) Carissa Etienne inform¢ el martes que Latinoamrica est  cerca de alcanzar los tres millones de casos confirmados de coronavirus,uncertain
Los sanitarios en primera l¡nea contra la covid-19 premio Princesa de Asturias de la Concordia,uncertain
Como parte de las medidas de prevenci¢n contra el Covid-19 estamos intensificando la limpieza de los 10 mil contenedores que tenemos en la ciudad.Las tareas incluyen la desinfecci¢n y el lavado de la superficie exterior y el entorno,uncertain
La Superintendencia de Pensiones realiza aporte al Hospital Dr. µngel Contreras Mej¡a de Monte Plata para combatir el Covid-19 en ese municipio,uncertain
A todos los pacientes que lleguen con s¡ntomas sospechosos de Covid en hospitales se les har  una toma de muestra para examen que determinar  si est  contagiado o no,uncertain
No se le desea la muerte se le desea que le de Covid-19 lo que pase despus es su flatulencia,uncertain
Samuel Garc¡a pide que Nuevo Le¢n detalle gasto millonario en COVID-19,uncertain
En las £ltimas 24 horas hubo 14 muertes por COVID-19 en la Argentina y el total de v¡ctimas fatales lleg¢ a 570. Hay m s de 18 mil infectados en todo el pa¡s,uncertain
Mantienen y refuerzan control preventivo en accesos de Coronel para prevenir propagaci¢n del covid-19 ,uncertain
A 1 a¤o del Plan de Descarbonizaci¢n ¨c¢mo influye la crisis econ¢mica por COVID-19?,uncertain
Si van a apoyar la manifestaciones por lo menos que digan como protegerse en ellas,uncertain
Fue eemasiado leve el covid 19 espero q el pr¢ximo aniquile las 3/4 partes del planeta,uncertain
Hasta del covid-19 se olvidaron que predecibles somos como sociedad... por eso nos manejan como quieren,uncertain
Las #aerol¡neas rechazan liberar el asiento entre dos pasajeros porque sostienen que el #contagio en #avi¢n es raro que se produzca,uncertain
Los dineros se van a los medios en publicidad del Covid 19  2 billones con B larga de pesos,uncertain
Quien no tenga necesidad d salir.. que no salgan para nada. Se inicia el pico y puede pararse todo d vuelta,uncertain
Ustedes qu opinan acerca del gobierno de la 4T contra el COVID-19,uncertain
Habitantes de la localidad de Kennedy han protestado por falta de alimentos.Varios ciudadanos se manifestaron en las calles pidiendo ayudas de la Alcald¡a.Este sector de Bogot  continuar¡a cerrado hasta el 15 de junio debido a los brotes de COVID-19,uncertain
Es el reconocimiento a los profesionales sanitarios que se han jugado la vida por los pacientes de COVID-19 dejando por el camino mucho sufrimiento y vidas,uncertain
En que quedamos?Es buena o es que el virus no ha sido lo suficientemente letal?La OMS reanudar  sus pruebas con hidroxicloroquina para encontrar una vacuna contra el covid-19,uncertain
Se dispara pandemia en la Regi¢n del Maule con 214 nuevos casos de Covid-19 en un d¡a,uncertain
El peque¤o comercio dispara el uso de aplicaciones de pago por m¢vil a ra¡z del COVID-19,uncertain
La D.C.E.V.P  Suma esfuerzos y transmite audio de que nos encontramos en Sem foro Rojo deribado de la Pandemia del Virus COVID-19,uncertain
Por ning£n motivo bajes la guardia ante el COVID-19 recuerda seguir las medidas sanitarias hazlo por tus hijos por tus hermanos por tus padres y abuelos no salgas de tu hogar,uncertain
Las tendencias frente a la nueva realidad post #Covid_19 ponen a la bicicleta en un lugar privilegiado,uncertain
Consum instala sem foros en sus tiendas 'La cooperativa invierte 25 millones de euros en un sistema de control de aforo',uncertain
Mantn las medidas b sicas de higiene y por favor,uncertain
No recibimos nada ni el bono COVID-19.A quien ayudan realmente??Esa es mi pregunta,uncertain
Compartimos la entrevista a Cora Arias investigadora del CITRA sobre el Monitor Laboral de Covid-19 que est  desarrollando el citrainv,uncertain
Alguien sabe si ya se est  organizando algo?? O hay que empezar ya con los preparativos ??,uncertain
El turismo post COVID-19 y las razones para preocuparse,uncertain
La diputada mariajocc14 indic¢ que si antes de la pandemia del COVID-19 era necesaria esta legislaci¢n en el contexto actual es m s relevante su aprobaci¢n.,uncertain
Porqu el Estado no previ¢ la escasez de este vital elemento para salvar vidas no se puede construir plantas port tiles a la brevedad?,uncertain
Son personal de lavander¡a limpieza cocina y mantenimiento que arriesgan su vida en la primera l¡nea de batalla pero cuya labor pasa desapercibida,uncertain
Ya perdonaron a los Chinos o todav¡a los odian? ,uncertain
Atenci¢n se acaba el plazo para cambiar domicilio electoral para votar en plebiscito de octubre. Esta Pandemia Covid_19 hace m s urgente una NuevaConstitucion para garantizar derechos sociales,uncertain
Gobierno y oposici¢n firman acuerdo para combatir covid-19,uncertain
OMS dice que segunda ola de covid-19 se puede evitar,uncertain
Entramos al Hospital Ju rez de Mxico zona cero de COVID-19 en el pa¡s para hablar con los hroes invisibles.,uncertain
El £ltimo afectado por covid-19 en el hospital comarcal de O Barco de Valdeorras se march¢ este martes a primera hora de la tarde,uncertain
M s tests se suman durante este junio,uncertain
Pedro S nchez cabalga sobre las v¡ctimas del COVID19 Lo digo alto y claro viva el 8M,uncertain
Estamos llevando a cabo con mucho cuidado la Nueva Normalidad etapa en el control de la epidemia de COVID-19. No hemos abierto todas las actividades productivas ni de recreaci¢n. ,uncertain
Cient¡fico sueco reconoce errores en lucha contra COVID-19,uncertain
PSPV PP Comprom¡s Cs y Vox consensuan en Torrent un gran acuerdo municipal para luchar juntos contra el COVID-19,uncertain
Lo qu se necesita es comida remedios toma de decisiones del covid 19 que sean reales. Ya que parece qu el ministro de salud juega todos los d¡as con nosotros.,uncertain
El regidor de reglamentos del municipio de Santa Lucia Del Camino  Antonio Pacheco Ram¡rez muri¢ hace unos momentos a causa de COVID19,uncertain
500 ramos fueron entregados en las instalaciones de Atesa de Occidente a hombres y mujeres que con su labor de limpieza en las zonas p£blicas de la ciudad,uncertain
Luego de seis meses de lucha contra el coronavirus y tras haber hecho muchos estudios sobre el virus en el mundo recopilamos toda la informaci¢n,uncertain
En Antioquia se procesar n las muestras de COVID19 represadas en Tumaco Nari¤o una de las zonas del pa¡s con m s casos del virus,uncertain
El Futbolista malague¤o Alexis Ruano  AlexisRuano8 se une a nuestra campa¤a solidaria para ayudar a las familias vulnerables afectadas por la crisis sanitaria provocada por el Covid19.,uncertain
Ahcaray En qu momento nos aumentaron el pasaje en el EDOMEX?,uncertain
La Covid19 sigue cogiendo fuerza mientras le demos la oportunidad. Eventos de supercontagiadores en ambientes interiores golpean ahora mismo nuestra realidad,uncertain
Orgulloso joven calixte¤o de ofrecer su contribuci¢n al enfrentamiento de la Covid 19 ,uncertain
Excelente webinar sobre el branding post Covid19 con marioriorda junto mariajoseCANEL organizado por EPCaustral,uncertain
Nos estmos volviendo adictos a internet? Si est s pasando muchas horas conectado este tema es para ti.,uncertain
La Facultad de Ciencias Veterinarias FCVUNLP se convirti¢ en la tercera unidad acadmica de la unlp en implementar los diagn¢sticos de Covid19 a travs de la tcnica de PCR tiempo real,uncertain
Cruz Roja aboga por una distribuci¢n equitativa de la posible vacuna contra el Covid19,uncertain
ya que una de las pocas actividades que tenemos es ir a una terraza igual ser¡a buen momento para prohibir fumar en terrazas y que no muramos de #tabaco los que nos salvamos de Covid19,uncertain
Cordillera Chiriqu¡. Luego de tres meses de cuarentena por la pandemia del COVID19 he realizado mi primera aventura y me traslade hasta el corregimiento de Cordillera para conocer la hermosa,uncertain
Pedro aprendi¢ mucho sobre la relevancia de generar consensos en este mundo en riesgo,uncertain
ofrecemos pruebas covid-19 para sus empleados,uncertain
El futuro del branding gubernamental post COVID19,uncertain
Lista de #Cerro presentada a la APF para las pruebas de Covid19,uncertain
Y no s¢lo a mi abuelo le pasa estos se¤ores han asaltado alrededor de 15 locales y 25 personas que han terminado hospitalizadas en s¢lo 3 meses tambin se dice que estos traen COVID19,uncertain
No tiene sentido hablar mal de las comunidades carlosreyesrr pida disculpas,uncertain
Hay que acatar todas las medidas necesarias para contrarrestar el contagio del virus Covid19.  Usando mascarilla guantes y desinfectando frutas y verduras,uncertain
Cooperativas Agroalimentarias CastillaLa Mancha y Globalcaja analizan el entorno geopol¡tico y econ¢mico tras el COVID19 ,uncertain
Nuevas medidas de Prevenci¢n para el Municipio de Contrataci¢n de acuerdo a lo establecido en el Decreto No. 042 de 2020,uncertain
Que bueno que inviten a la gente a respetar la cuarentena pero porque autorizan a empresas que no son de primera necesidad a funcionar,uncertain
Qu raro que solo haya habido casos de Covid19 en hombres y mujeres y no en los otros 27901 gneros,uncertain
Volver al trabajo despus delÿCovid19,uncertain
Hola por Covid19 el sistema p£blico de salud est  entregando medicamentos AUGE a domicilio a adultos mayores.,uncertain
IsapreConsalud y Salcobrand no entregan a domicilio los medicamentos GES. LOS PRIVADOS Piensan en los adultos mayores? ,uncertain
Trabajamosestamos expuestos al  contagio del covid19las pruebas brillan por su ausenciay estos buenos para nada se ganan 35 millones sin hacer ni mierda,uncertain
5to Conversatorio RAGA sobre Estado Abierto y Gesti¢n del Covid 19 Estado Abierto Gnero y Covid9. Ejes tem ticos teletrabajo cuidados y violencia Viernes 5 de junio a las 14hs ,uncertain
Una alternativa de movilidad sostenible y saludable que est  transformando los h bitos de desplazamiento alrededor del mundo,uncertain
Admito que desde que en Suiza hemos vuelto a la normalidad ya ni leo la actualidades sobre el COVID 19 en Suiza de vez en cuando miro las cifras y aunque aun siguen subiendo,uncertain
Mi t¡o Gustavo abri¢ un restaurante de pollos y por el Covid19 esta apunto de perder todo su patrimonio. me podr¡an regalar compartir para promocionar sus pollos,uncertain
Qu se podr¡a hacer en Madrid si pasa a fase 2 el pr¢ximo lunes,uncertain
La vacuna del covid 19 es un plan para derrocar al capitalismo,uncertain
Para poder avanzar en la lucha contra el Covid-19 es necesario que cada ciudadano haga lo que le corresponde debemos mantener el distanciamiento social y las medidas de seguridad,uncertain
Declaraci¢n Alma Ata en 1978 releva la importancia de abordar salud de manera integral. Chile 2020 tras meses de pandemia Covid19 recin se les ocurre agregar el nivel primario de atenci¢n.,uncertain
les quiere recordar que deben lavar bien sus manos antes y despus seg£n sea el caso que describimos a continuaci¢n as¡ nos cuidamos y evitamos un posible contagi¢ o propagaci¢n del Covid19,uncertain
El llamado q nos hace el gob y sistema de salud de Cuba es QuedateEnTuCasa nos lo piden por ti y por todos.,uncertain
La responsabilidad es una exigencia en tiempos Covid19.,uncertain
Les estaremos contando sobre las pr¢ximas sesiones y avances planteados por la Mesa Gnero COVID19,uncertain
Atenci¢n comunidad PUCV y makers Quieres sumarte a la red maker contra el COVID19 La idea es que todos y todas quienes cuenten con impresoras 3D puedan fabricar un Face Shield,uncertain
Ren Trejo Espinoza director de Panteones de Cuautla se¤al¢ que derivado de la contingencia que se vive por la pandemia del COVID19 se determino habilitar un espacio para inhumar a pacientes que fallecieron por COVID19,uncertain
Esto no es un relajo. El Covid19 no se ha ido tampoco hay vacuna. ,uncertain
La mascarilla tampoco es un cintillo.Si la usas en la cabeza tamo mal. ,uncertain
Hay que estar pendiente de la informaci¢n,uncertain
As¡ la esquizofrnica pol¡tica y discursiva que se vive en esta pa¡s Covid19,uncertain
Supuestamente los hospitales son lugares de MUY ALTO RIESGO DE CONTAGIO DE COVID 19 pero nosotros no podemos ba¤arnos al llegar a casa,uncertain
Regresan a Cuba compatriotas varados en Rusia por la #COVID19,uncertain
El Sector de los Seguros est  entre los que menos quejas ha recibido durante todo el periodo que ha durado la pandemia del Covid 19,uncertain
Coviandina en cumplimiento al Plan de Responsabilidad Social y Empresarial realiz¢ la entrega de elementos de bioseguridad tapabocas gel anti bacterial entre otros al Centro Penitenciario del municipio de C queza,uncertain
Comparta comparta que todos los sepan...otro pico en el ojo,uncertain
En otras noticia el pa¡s se hunde en la mierda mientras las autoridades no hace nada al respeto y la sociedad se muere antes la crisis sanitaria Covid19,uncertain
Hacia Donde Vamos Cual es la Verdadera Realidad Ante el COVID19,uncertain
El negocio siempre es negocio,uncertain
fortaleceremos los trabajos de las familias protegidas por el Programa Tekopora en el contexto del COVID19 y el proyecto Huertas Familiares,uncertain
Hoy a las 5:00 voy platicarles un poco sobre la agenda feminista en tiempos de COVID19 en la p gina de FB de REDefine Puebla,uncertain
Paraguay???? apoya respuesta conjunta conf¡a en la cooperaci¢n y solidaridad y plantea Alianza para el Ambiente sostuvo el canciller ARivasPalacios,uncertain
No hay mejor desinfectante que la luz solar,uncertain
Caso positivo de covid19 en mi barrio Vino de Buenos Aires y andaba por el barrio como si nada y ahora sale hacindose la v¡ctima que no la traten de ego¡sta,uncertain
Cuidado con billetes con Covid19,uncertain
se habla m s de econom¡a que salud. Hoy 87 fallecidos,uncertain
Qu se sabe al respecto de la vacuna contra COVID19 Ma¤ana en nuestro encuentro en vivo el dr. Wilmar Maya podr  resolvernos inquietudes al respecto,uncertain
Familiares de pacientes con COVID-19 claman por balones de ox¡geno en el Hospital I de Yurimaguas,uncertain
Le est n diciendo al bruto que hay hambre cesant¡a y otros problemas ligados a la pandemia y saca una ley de portabilidad financiera,uncertain
Los invito el d¡a de ma¤ana a la ponencia del Doctor Guillermo Ru¡z Argelles prestigiado mdico especialista en hematolog¡a,uncertain
Endesa dona 2 millones de euros para ayudar a colectivos vulnerables en la lucha contra la Covid19,uncertain
Uno de los fundadores y l¡deres de Agua Marina de Sechura convers¢ con Infomercado para analizar el impacto del COVID 19 en la industria de la cumbia peruana,uncertain
Tras el regreso a la normalidad el secretario de Seguridad de la Ciudad de Mxico Omar Garc¡a Harfuch present¢ el Plan Operativo de de Regreso a la Normalidad que tiene el objetivo de disminuir la violencia y combate al narcomenudeo,uncertain
Segunda entrega del programa ayuda alimentaria del Gobierno de Quintana Roo en las Amricas 2 y 3 Chetumal frente a la contingencia del Covid19,uncertain
Desde el mismo comienzo de la pandemia los cient¡ficos cubanos han identificado protocolos de avanzada que permiten evitar que los pacientes contagiados lleguen a las unidades de terapia intensiva,uncertain
Empresas pesqueras con asiento en Puerto Deseado donan al hospital de la localidad 1.200 kits para detectar Covid 19,uncertain
El 98% de la poblaci¢n tiene acceso a la radio para que las escuelas oficiales tengan acceso a la educaci¢n en tiempo de Covid19,uncertain
Seg£n las autoridades el 90 por ciento de ese personal de salud se contagi¢ en salas que no son para pacientes de covid19 atendiendo a personas que llegaron con otras patolog¡as,uncertain
Nosotros solo nos podemos comprometer al COVID19 cuando la prueba est   William Aristiz bal presidente de Unips,uncertain
El Gobierno aprueba la Estrategia Espa¤ola de Econom¡a Circular que favorecer  la recuperaci¢n econ¢mica del sector textil y confecci¢n tras la crisis sanitaria del COVID19,uncertain
Al son que vamos nos van a volver locos a todos Creo que es mejor dejar la vida continuar. Hay q solicitarle a los gobiernos que nos den un informe de otras enfermedades cantidad de enfermos y muertos a la misma fecha en q estamos y comparar la COVID19 con ellas,uncertain
EnOriente Bueno para nada est n cumpliendo con el QuedateEnTuCasa. Y los casos se COVID19 en aumento exponencial,uncertain
En abril mayo y junio se va a tocar fondo en materia econ¢mica ante la crisis que conlleva la pandemia de covid19 reconoci¢ en la conferencia matutina el presidente lopezobrador,uncertain
Desgraciado socialista a ti solo se te ocurre firmar un tratado con maduro por el Covid19 un virus que los mismos comunistas implantaron mas¢n tu tu mam  y tu hija tu esposa est n malditos disfruten todo el dinero robado mientras puedan,uncertain
si cada uno que dijeran que pasa se chocar  no hubieramos conocido el covid19,uncertain
 Villanueva Demostr¢ Que Se Puede Convocar A La Poblaci¢n De Manera Organizada Y Protegiendo A Su Comunidad Frente Al Covid19,uncertain
Hoy acompa¤amos a nuestra gobernadora elsanoguerabaq a la apertura del Centro Especializado para la atenci¢n del Covid19 en el Atl ntico que con la adecuaci¢n de 12.600 m2 de infraestructura hospitalaria,uncertain
Por el bien de los tuyos y de tus familiares evita el contacto estrecho sin protecci¢n cuando tengas tos y fiebre  busca atenci¢n inmediata para descartar posible contagio del Covid19,uncertain
Me enferm hace un mes y a£n no tengo olfato. Covid19 Tal vez,uncertain
Paciente con Covid 19 causa cierre temporal de Citibanamex en Oaxaca,uncertain
Afortunado va a traer salud a los colombianos solo morimos de Covid 19 y cuando pase la pandemia  no vamos a tener tantos problemas,uncertain
Han pasado muchas semanas desde que comenz¢ la crisis del Covid19 y por eso las donaciones son cada vez m s necesarias para poder seguir ayudando al que m s lo necesita.,uncertain
Marcelo Ebrard dio a conocer que son m s de 14 mil los connacionales que han podido retornar a Mxico durante la pandemia de Covid19 y se¤al¢ que a£n hay 2 mil 627 personas varadas.,uncertain
Jefa de Vigilancia de la Secretar¡a de Salud Karla Pav¢n da positivo al Covid19,uncertain
Desde FUSES informamos que participamos de la reuni¢n del comit emergencia creado por razones del COVID 19,uncertain
El cierre temporal de espacios p£blicos entre ellos los museos se encuentran entre las afectaciones producidas por el nuevo coronavirus,uncertain
AEstaHora participamos del debate de control pol¡tico sobre la situaci¢n en Cali por la pandemia del COVID19,uncertain
Uno de los mayores cambios de los que hablamos y que ha sido eje en muchas estrategias y acciones es el teletrabajo y/o la educaci¢n a distancia,uncertain
S¡ quieren salir a protestar con pleno pico de Covid19 es que son maravillosos,uncertain
Veo gente indignad¡sima compartiendo la muerte del muchacho que por qu esto en Colombia no hace el revuelo que hizo en USA que la gente no protesta as¡ etc,uncertain
