claim,label
Preguntas y respuestas sobre la Iniciativa de Inversión en Respuesta al Coronavirus Plus: Nuevas acciones para movilizar inversiones y recursos esenciales,real
Instrumento de Ayuda de Emergencia de la Unión Europea en favor del sector sanitario: preguntas y respuestas,real
Coronavirus: la Comisión suspende los derechos de aduana y del IVA sobre la importación de equipos médicos originarios de países no pertenecientes a la UE,real
La Comisión aplaza la aplicación del Reglamento sobre los productos sanitarios para dar prioridad a la lucha contra el coronavirus,real
Coronavirus: La Comisión fomenta y facilita el tratamiento de los pacientes y el despliegue de personal médico a través de las fronteras,real
Preguntas y respuestas: Respuesta global de la UE ante la pandemia del coronavirus,real
"Preguntas y respuestas: La Comisión presenta directrices sobre la protección de la salud, la repatriación y las disposiciones de viaje de las personas que se encuentran a bordo de los buques.",real
Coronavirus: la Comisión y el Fondo Europeo de Inversiones (parte del Grupo BEI) desbloquean 8 000 millones de euros para la financiación de 100 000 pequeñas y medianas empresas,real
Coronavirus: Italia recibe la ayuda china a la UE,real
"Ayudas estatales: la Comisión amplía el Marco Temporal para que los Estados miembros puedan acelerar la investigación, los ensayos y la producción de productos relacionados con el coronavirus, a fin de proteger el empleo y seguir apoyando la economía durante este brote *",real
"Defensa de la competencia: la Comisión ofrece directrices para permitir una cooperación limitada entre las empresas, especialmente para medicamentos hospitalarios esenciales durante el brote de coronavirus.",real
Coronavirus: orientaciones sobre la repatriación de los pasajeros de cruceros y sobre la protección de las tripulaciones de los buques,real
Coronavirus: la Comisión pide a los Estados miembros que optimicen el suministro y la disponibilidad de medicamentos.,real
Coronavirus: la Comisión adopta una Recomendación para apoyar estrategias de salida de la crisis mediante datos y aplicaciones móviles,real
Iniciativa Escalar: hasta 1 200 millones de euros para ayudar a empresas con gran potencial a crecer y expandirse en Europa,real
Coronavirus: declaración de la Comisión relativa a la consulta a los Estados miembros sobre la propuesta de ampliar aún más el Marco Temporal en materia de ayudas estatales a las medidas de recapitalización,real
Coronavirus: respuesta mundial de la UE para luchar contra la pandemia,real
Coronavirus: la hoja de ruta europea muestra el camino hacia el levantamiento común de las medidas de confinamiento,real
Coronavirus: La Comisión emite orientaciones sobre las pruebas,real
Hoja de ruta común europea para el levantamiento de las medidas de contención de la COVID-19,real
Coronavirus: la Comisión se congratula de la rápida luz verde del Parlamento a la propuesta de nuevos recursos para proteger vidas y medios de subsistencia,real
"Coronavirus: la Comisión presenta directrices sobre la aplicación de las normas de la UE en materia de asilo, procedimientos de retorno y reasentamiento",real
Coronavirus: Directrices para garantizar unas normas de plena protección de los datos en las aplicaciones para luchar contra la pandemia,real
Coronavirus: un enfoque de la UE sobre unas aplicaciones eficientes de rastreo de contactos para contribuir a la supresión gradual de las medidas de confinamiento*,real
"La Unión Europea continúa siendo el principal donante de ayuda oficial al desarrollo a nivel mundial, con 75 200 millones de euros en 2019",real
Discurso de la presidenta Ursula von der Leyen en la sesión plenaria del Parlamento Europeo sobre la acción coordinada de la UE para combatir la pandemia de coronavirus y sus consecuencias,real
Coronavirus: la Comisión lanza una plataforma de intercambio de datos para investigadores,real
La UE pone en marcha un nuevo proyecto piloto de 50 millones de euros para desarrollar las capacidades y la educación en toda Europa,real
Coronavirus: Commission proposes €3 billion macro-financial assistance package to support ten neighbouring countries,real
Coronavirus: La Comisión anuncia medidas excepcionales de apoyo al sector agroalimentario,real
Preguntas y respuestas: Respuesta mundial a la crisis del coronavirus,real
Reglamento sobre los productos sanitarios: La Comisión acoge con satisfacción el apoyo del Consejo a la prioridad para la lucha contra el coronavirus,real
Coronavirus: La Comisión recibe de Italia la primera solicitud preliminar de apoyo del Fondo de Solidaridad de la UE para emergencias sanitarias,real
Respuesta mundial a la crisis del coronavirus: la UE lanza una iniciativa de donación,real
Coronavirus: orientaciones de la UE para un retorno seguro al lugar de trabajo,real
Ayudas estatales: la Comisión aprueba el segundo régimen marco español para respaldar a la economía en el contexto de la pandemia de coronavirus,real
Respuesta al coronavirus: la Comisión aprueba un paquete bancario para facilitar los préstamos a los hogares y las empresas de la UE,real
La UE y México concluyen las negociaciones de un nuevo acuerdo comercial,real
Coronavirus: La Comisión publica orientaciones para atenuar las perturbaciones de los ensayos clínicos en la Unión,real
La Comisión Europea nombra al nuevo jefe de su Representación en Italia,real
Reunión de los dirigentes de los Balcanes Occidentales: la UE refuerza el apoyo para hacer frente a la crisis de la COVID-19 y diseña una propuesta para la recuperación después de la pandemia.,real
Respuesta mundial a la crisis del coronavirus: 7 400 millones de euros en donaciones para el acceso universal a las vacunas,real
"Coronavirus: envío de mascarillas a España, Italia y Croacia por parte de rescEU",real
Coronavirus: La Comisión adopta un paquete de medidas para seguir apoyando al sector agroalimentario,real
La Comisión intensifica la lucha contra el blanqueo de capitales y la financiación del terrorismo,real
"Previsiones económicas de primavera de 2020: una recesión profunda y desigual, una recuperación incierta",real
"Europa debe salir reforzada de esta crisis: artículo conjunto del presidente Sassoli, el presidente Michel y la presidenta Von der Leyen",real
Respuesta mundial a la crisis del coronavirus: la UE crea un puente aéreo humanitario,real
Coronavirus: la Comisión invita a los Estados miembros a prorrogar la restricción de los viajes no esenciales a la UE hasta el 15 de junio,real
Ayudas estatales: La Comisión amplía el Marco Temporal a las medidas relativas a la recapitalización y la deuda subordinada para seguir apoyando la economía en el contexto de la pandemia de coronavirus*,real
La Comisión pone en marcha la Plataforma «Preparados para el Futuro» e invita a los expertos a unirse a ella,real
Ayudas estatales: la Comisión invita a presentar observaciones sobre la propuesta actualizada de normas simplificadas sobre ayudas estatales combinadas con ayuda de la UE,real
Paquete de procedimientos de infracción de mayo: principales decisiones,real
Turismo y transporte: orientaciones de la Comisión sobre cómo reanudar con seguridad los viajes y relanzar el turismo en Europa en 2020 y años posteriores*,real
Coronavirus: un enfoque común para unas aplicaciones móviles de rastreo seguras y eficientes en toda la UE,real
La Comisión publica orientaciones sobre la ayuda humanitaria relacionada con el coronavirus a Siria a pesar de las sanciones,real
Coronavirus: Concedidos 117 millones de euros para tratamientos y diagnósticos mediante la Iniciativa sobre Medicamentos Innovadores,real
Respuesta a la crisis del coronavirus a escala mundial: la UE asigna 50 millones de euros adicionales para ayuda humanitaria,real
Preguntas y respuestas: Estrategia de la UE sobre Biodiversidad para 2030: Traer la naturaleza de vuelta a nuestras vidas,real
Coronavirus: la Comisión impulsa acciones de investigación e innovación urgentes con 122 millones de euros adicionales,real
Apoyo a la innovación en la industria del automóvil europea: el BEI financia la estrategia de I+D+i de Gestamp con 200 millones de euros,real
Reforzar la resiliencia de Europa: detener la pérdida de biodiversidad y crear un sistema alimentario sano y sostenible,real
Paquete de primavera del Semestre Europeo 2019: Recomendaciones para una respuesta coordinada frente a la pandemia de COVID-19,real
"Presupuesto de la UE para la recuperación: preguntas y respuestas sobre REACT-EU, la política de cohesión posterior a 2020 y el Fondo Social Europeo Plus",real
Preguntas y respuestas sobre el presupuesto de la UE para la recuperación: Mecanismo de Recuperación y Resiliencia,real
Preguntas y respuestas sobre el nuevo programa La UE por la Salud,real
Preguntas y respuestas: Respuesta mundial al coronavirus,real
El momento de Europa: reparar los daños y preparar el futuro para la próxima generación,real
Preguntas y respuestas sobre el marco financiero plurianual y el instrumento Next Generation EU,real
La UE moviliza a donantes internacionales para ayudar a los refugiados y migrantes venezolanos y a los países de la región,real
"Coronavirus: en respuesta a una petición de la Comisión, las plataformas eliminan millones de anuncios engañosos",real
"La Comisión propone un instrumento de préstamo al sector público para apoyar las inversiones ecológicas, junto con el Banco Europeo de Inversiones",real
Respuesta mundial al coronavirus: se pone en marcha una nueva campaña con el apoyo de Global Citizen,real
Preguntas y respuestas: rescEU y ayuda humanitaria con cargo al nuevo MFP,real
Preguntas y respuestas sobre el presupuesto de la UE: la política agrícola común y la política pesquera común,real
Coronavirus: La UE concede 314 millones de euros a empresas innovadoras para luchar contra el virus y apoyar la recuperación,real
Respuesta mundial a la crisis del coronavirus: Vuelos del puente aéreo humanitario de la UE a la República Democrática del Congo,real
Respuesta Mundial al Coronavirus: La Comisión Europea se compromete a donar 300 millones de euros a la Gavi,real
Salarios mínimos justos: La Comisión abre la segunda fase de la consulta a los interlocutores sociales,real
"La calidad de las aguas de baño de Europa sigue siendo elevada, según ha determinado la última evaluación anual.",real
Un nuevo informe de la Comisión pone de manifiesto la importancia de la resiliencia digital en tiempos de crisis,real
"Coronavirus: La Comisión recomienda el levantamiento parcial y gradual de las restricciones de los viajes a la UE después del 30 de junio, sobre la base de un enfoque común y coordinado",real
Coronavirus: la UE refuerza su acción para combatir la desinformación,real
Respuesta mundial a la crisis del coronavirus: Puente aéreo humanitario de la UE a Afganistán y ayuda adicional,real
Declaración de la UE y el Reino Unido consiguiente a la reunión de alto nivel celebrada el 15 de junio,real
"Futura Asociación entre la UE y los Estados de África, el Caribe y el Pacífico: se han reanudado las negociaciones ministeriales posteriores a Cotonú",real
"Coronavirus: declaración de la Comisión en relación con la consulta a los Estados miembros sobre la propuesta de ampliar el Marco Temporal relativo a las ayudas estatales para seguir apoyando a las microempresas, las pequeñas empresas y las empresas emergentes e incentivar la inversión privada",real
Informe sobre la economía azul de 2020: los sectores azules contribuyen a la recuperación y allanan el camino para el Pacto Verde Europeo.,real
"Seguridad vial: Las carreteras europeas se están volviendo más seguras, pero los avances siguen siendo demasiado lentos",real
Coronavirus: la Comisión presenta la estrategia de la UE en materia de vacunas,real
Preguntas y respuestas sobre la evaluación de la Comisión de la política pesquera común (PPC) de la UE y de las posibilidades de pesca para 2021,real
Coronavirus: los Estados miembros acuerdan una solución de interoperabilidad para las aplicaciones de rastreo de contactos y alerta,real
La Comisión Europea pone en marcha una importante revisión de la política comercial de la UE,real
Estrategia Farmacéutica: la Comisión Europea pone en marcha una consulta pública abierta,real
El Grupo BEI y Banco Sabadell facilitan 576 millones de euros para apoyar a las pymes y midcaps,real
Coronavirus: la Comisión Europea respalda la iniciativa internacional sobre facilitación del comercio de productos sanitarios,real
Coronavirus: El uso de la supercomputación europea permite a un proyecto de investigación financiado por la Unión Europea anunciar resultados prometedores de cara a un posible tratamiento*,real
La Comisión Europea pone en marcha una consulta pública sobre un nuevo Plan de Acción de Educación Digital,real
Informe sobre los obstáculos al comercio La UE sigue abriendo los mercados fuera de Europa en un contexto de creciente proteccionismo,real
Coronavirus: financiación de la UE para el transporte de mercancías y equipos médicos y de pacientes,real
Pesca sostenible: la Comisión hace balance de la política pesquera común de la UE y pone en marcha una consulta sobre las posibilidades de pesca para 2021,real
Preguntas y respuestas sobre el Instrumento de Ayuda de Emergencia,real
Respuesta mundial al coronavirus: cumbre de dirigentes mundiales y concierto anunciados para el 27 de junio,real
Crisis siria: comienza hoy la conferencia de Bruselas IV «Apoyar el futuro de Siria y la región»,real
Presupuesto de la UE para 2021: un presupuesto anual centrado en la recuperación,real
Proyecto de presupuesto de la UE para 2021 – Preguntas y respuestas,real
Financiación digital: la Comisión organiza una conferencia paneuropea de clausura tras numerosos actos de divulgación,real
La Unión Europea firma un acuerdo de aviación con la República de Corea,real
Conferencia sobre la Asociación con Sudán: la UE moviliza más apoyo para la transición de Sudán,real
Informe de la Comisión: las normas de protección de datos de la UE empoderan a los ciudadanos y están adaptadas a la era digital,real
Derechos de las víctimas: nueva estrategia para empoderar a las víctimas,real
"Ayudas estatales: la Comisión amplía el Marco Temporal para seguir respaldando a las microempresas, las pequeñas empresas y las empresas emergentes e incentivar la inversión privada",real
Respuesta mundial al coronavirus: el BEI y la Comisión prometen 4 900 millones EUR suplementarios,real
Respuesta mundial al coronavirus: conéctese mañana con la cumbre y el concierto,real
Recuperación verde: El BEI financia el mayor proyecto solar en Andalucía,real
Ciclo de infracciones de julio de 2020,real
La Comisión pone en marcha «Apoyo al empleo juvenil: un puente hacia el empleo para la próxima generación»,real
"La Comisión presenta la Agenda de Capacidades Europea para la competitividad sostenible, la equidad social y la resiliencia",real
Crisis siria: La UE moviliza un compromiso total de 6 900 millones de euros para 2020 y años posteriores,real
Respuesta al coronavirus: El Equipo Europa apoya a Somalia con tres vuelos del puente aéreo humanitario de la UE,real
Cuadro de indicadores del mercado único 2020: los Estados miembros deben esforzarse más para garantizar el buen funcionamiento del mercado único de la UE*,real
El Plan de Inversiones para Europa supera antes de tiempo el objetivo de inversión de 500 000 millones EUR,real
Coronavirus: La Comisión adopta nuevas medidas excepcionales de apoyo al sector vitivinícola,real
Previsiones económicas del verano de 2020: Una recesión aún más profunda con grandes divergencias,real
Protección de los consumidores europeos: las medidas de seguimiento relativas a alertas de productos peligrosos aumentaron de forma significativa en 2019,real
"La UE, Canadá y China organizan conjuntamente una reunión internacional sobre cooperación en materia de clima y recuperación económica sostenible",real
Preguntas y respuestas una estrategia del hidrógeno para una Europa climáticamente neutra,real
Preguntas y respuestas: Estrategia de la UE para la integración del sistema energético,real
"Cuadro de indicadores de la justicia en la UE de 2020: Continua mejora de la eficiencia y la accesibilidad de los sistemas judiciales de la UE, aunque con una disminución de la percepción de la independencia judicial en algunos Estados miembros",real
Veinticuatro nuevas Universidades Europeas refuerzan el Espacio Europeo de Educación,real
Ciudadanía de la UE: una nueva encuesta pone de manifiesto que los ciudadanos de la UE conocen mejor sus derechos,real
Alimentar en energía una economía climáticamente neutra: la Comisión presenta planes para el sistema energético del futuro y el hidrógeno limpio,real
Coronavirus: Macro-financial assistance agreement provides for €80 million disbursement to North Macedonia,real
Coronavirus: La Comisión refuerza la preparación frente a futuros brotes,real
El BEI financia la estrategia de innovación de ZANINI Auto Group con 25 millones de euros,real
PREPARACIÓN DE LA UNIÓN PARA FUTUROS BROTES DE COVID-19,real
Respuesta al coronavirus: La Comisión acoge con satisfacción las «Mejores prácticas» para prestar ayuda a los consumidores y las empresas,real
Ayudas estatales: la Comisión recomienda que no se conceda apoyo financiero a empresas que tengan vínculos con paraísos fiscales,real
Integración de los migrantes: la Comisión pone en marcha una consulta pública y convoca un grupo de expertos sobre el punto de vista de los migrantes,real
Respuesta mundial a la crisis del coronavirus: Vuelos del puente aéreo humanitario de la UE a Sudán del Sur y nueva financiación,real
Ayuda humanitaria: 64 millones EUR para las personas más vulnerables en el África Austral,real
Coronavirus: la Comisión Europea insta a adoptar medidas para proteger a los trabajadores de temporada,real
"Cumplir los objetivos de la Unión de la Seguridad: iniciativas para combatir el abuso sexual de menores, las drogas y las armas de fuego ilegales",real
Respuesta al coronavirus: Hacer que los mercados de capitales contribuyan a la recuperación de Europa,real
Respuesta mundial a la crisis del coronavirus: puente aéreo humanitario de la UE y 70 millones de euros de ayuda humanitaria adicional a Yemen,real
Ayudas estatales: la Comisión pide a las partes interesadas que presenten observaciones acerca de las Directrices revisadas sobre las ayudas estatales de finalidad regional,real
La Comisión Europea garantiza el acceso de la UE al remdesivir para el tratamiento de la COVID-19,real
Respuesta mundial a la crisis del coronavirus: 45 vuelos del puente aéreo humanitario de la UE entregan más de mil toneladas de material para asistencia médica,real
La UE y China debaten las relaciones comerciales y económicas,real
Coronavirus: la Comisión pone en marcha una convocatoria a fin de establecer asociaciones entre las regiones de la UE para la recuperación y la búsqueda de respuestas innovadoras,real
Seguridad de la 5G: Los Estados miembros informan sobre los avances en la aplicación del conjunto de instrumentos de la UE y el refuerzo de las medidas de seguridad,real
Estrategia de la UE para una Unión de la Seguridad: integrar las medidas individuales en un nuevo ecosistema de seguridad,real
Consejo de Salubridad General lleva a cabo segunda reunión de la sesión permanente,real
Consejo de Salubridad General lleva a cabo segunda reunión de la sesión permanente,real
Se declara en sesión permanente el Consejo de Salubridad General,real
